domain,service,method,payload_type,field_path,value_type,messages_seen
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.box_type,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.event_type,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.highest_guaranteed_rarity,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].collectibles_box_info.items_count,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].id,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.additional_benefit[].loyalty_points,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.cap.value,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.chips.value,string,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.contribution_ratio,number,2
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.current_step,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.is_new_config,boolean,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.steps_count,integer,5
passes/events,AppClient,VaultUpdate,Casino.VaultUpdateRequest,vault_event.vault.vault_status.tier_start_level,integer,5
slots,AppServer,GetJackpotValues,Casino.GetJackpotValuesRequest,jackpot_id[],integer,27
slots,AppServer,GetJackpotValues,Casino.GetJackpotValuesResponse,legacy_value[],string,27
slots,AppServer,GetJackpotValues,Casino.GetJackpotValuesResponse,status,string,27
slots,AppServer,GetJackpotValues,Casino.GetJackpotValuesResponse,value[].value,string,27
slots,AppServer,GetPlayerList,Casino.GetPlayerListRequest,category,string,25
slots,AppServer,GetPlayerList,Casino.GetPlayerListRequest,max_results,integer,25
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.avatar_frame.id,integer,9
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.avatar_frame.level,integer,9
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.avatar_id,string,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.club_division,integer,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.country_flag,integer,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.game_category,string,6
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.gift.expire,integer,5
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.gift.gift_id,integer,5
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.level,integer,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.name,string,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].avatar.user_id,string,10
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,entry[].event_flags,string,4
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,players_number,integer,25
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,remove_user_id[],string,2
slots,AppServer,GetPlayerList,Casino.GetPlayerListResponse,status,string,25
slots,AppServer,JoinGame,Casino.JoinGameRequest,game_def_hash,string,2
slots,AppServer,JoinGame,Casino.JoinGameRequest,game_name,string,2
slots,AppServer,JoinGame,Casino.JoinGameRequest,reconnect,boolean,2
slots,AppServer,JoinGame,Casino.JoinGameResponse,game_mode,string,2
slots,AppServer,JoinGame,Casino.JoinGameResponse,status,string,2
slots,AppServer,LeaveGame,Casino.LeaveGameResponse,status,string,1
slots,AppServer,ListGames,Casino.ListGamesRequest,category,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,frame[].name,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,frame[].slot_family[],string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.category,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.name,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].jackpot_id[],integer,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].key,integer,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_bet[],string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_bytes,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_double,number,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_int,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_integers[],string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_string,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].game.params.element[].value_strings[],string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].jackpot[].id,integer,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].jackpot[].legacy_value,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].jackpot[].value.value,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,game[].user_count,string,1
slots,AppServer,ListGames,Casino.ListGamesResponse,status,string,1
slots,AppServer,QueryGame,Casino.QueryGameRequest,game_name,string,4
slots,AppServer,QueryGame,Casino.QueryGameRequest,include_jackpot,boolean,2
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.category,string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.name,string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].jackpot_id[],integer,2
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].key,integer,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].value_bet[],string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].value_bytes,string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].value_double,number,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].value_int,string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.game.params.element[].value_string,string,4
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.jackpot[].id,integer,1
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.jackpot[].legacy_value,string,1
slots,AppServer,QueryGame,Casino.QueryGameResponse,game_entry.jackpot[].value.value,string,1
slots,AppServer,QueryGame,Casino.QueryGameResponse,status,string,4
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerRequest,user_id[],string,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.avatar_frame.id,integer,13
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.avatar_frame.level,integer,13
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.avatar_id,string,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.club_division,integer,13
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.country_flag,integer,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.gift.expire,integer,8
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.gift.gift_id,integer,8
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.level,integer,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.name,string,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,player[].avatar.user_id,string,19
slots,AppServer,QueryGamePlayer,Casino.QueryGamePlayerResponse,status,string,19
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].cash.value,string,1481
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].event_cash.value,string,42
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].event_flags,string,72
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].legacy_cash,string,1481
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].legacy_event_cash,string,42
slots,SlotsGameClient,RoomUsers,Casino.SlotsProto.UserList,user[].user_id,string,1493
slots,SlotsGameClient,UpdateJackpot,Casino.SlotsProto.JackpotList,jackpot[].id,integer,5
slots,SlotsGameClient,UpdateJackpot,Casino.SlotsProto.JackpotList,jackpot[].legacy_value,string,5
slots,SlotsGameClient,UpdateJackpot,Casino.SlotsProto.JackpotList,jackpot[].value.value,string,5
slots,SlotsGameServer,FreeSpin,Casino.SlotsProto.SpinResponse,cash.value,string,107
slots,SlotsGameServer,FreeSpin,Casino.SlotsProto.SpinResponse,jackpot,boolean,107
slots,SlotsGameServer,FreeSpin,Casino.SlotsProto.SpinResponse,legacy_cash,string,107
slots,SlotsGameServer,FreeSpin,Casino.SlotsProto.SpinResponse,stop[],integer,107
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinRequest,auto,boolean,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinRequest,bet,string,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinRequest,max_bet_btn,boolean,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,cash.value,string,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,free_spins.cash.value,string,9
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,free_spins.legacy_cash,string,9
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,free_spins.spin_count,integer,9
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,jackpot,boolean,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,legacy_cash,string,645
slots,SlotsGameServer,Spin,Casino.SlotsProto.SpinResponse,stop[],integer,645
